sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,direction,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,direction,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,direction,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,direction,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,direction,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,direction,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,262.93735492034466,276.2726868142603,19,direction,76.27913216393527,1.0,5.0,119.0,201.2791321639353
23,/measure,463.0349403311091,637.5166959171133,19,direction,82.59207656910446,0.0,5.0,201.2791321639353,288.87120873303974
24,/measure,504.8894329094473,690.0195860581357,19,direction,13.428852552843717,0.0,5.0,288.87120873303974,307.30006128588343
25,/clear,550.9351373028799,740.2710755250107,19,success,13.631462264521478,0.0,5.0,307.30006128588343,325.9315235504049
26,/measure,550.9351373028799,740.2710755250107,1,no_signal,0.0,1.0,5.0,325.9315235504049,331.9315235504049
27,/measure,550.9351373028799,740.2710755250107,5,direction,0.0,1.0,5.0,331.9315235504049,337.9315235504049
28,/measure,550.9351373028799,740.2710755250107,6,direction,0.0,1.0,5.0,337.9315235504049,343.9315235504049
29,/measure,550.9351373028799,740.2710755250107,10,no_signal,0.0,1.0,5.0,343.9315235504049,349.9315235504049
30,/measure,550.9351373028799,740.2710755250107,14,direction,0.0,1.0,5.0,349.9315235504049,355.9315235504049
31,/measure,550.9351373028799,740.2710755250107,15,no_signal,0.0,1.0,5.0,355.9315235504049,361.9315235504049
32,/measure,550.9351373028799,740.2710755250107,17,direction,0.0,1.0,5.0,361.9315235504049,367.9315235504049
33,/measure,497.5,861.6952767655164,2,no_signal,26.532358014675175,1.0,5.0,367.9315235504049,400.4638815650801
34,/measure,497.5,861.6952767655164,3,no_signal,0.0,1.0,5.0,400.4638815650801,406.4638815650801
35,/measure,497.5,861.6952767655164,4,no_signal,0.0,1.0,5.0,406.4638815650801,412.4638815650801
36,/measure,497.5,861.6952767655164,7,no_signal,0.0,1.0,5.0,412.4638815650801,418.4638815650801
37,/measure,497.5,861.6952767655164,8,no_signal,0.0,1.0,5.0,418.4638815650801,424.4638815650801
38,/measure,497.5,861.6952767655164,9,no_signal,0.0,1.0,5.0,424.4638815650801,430.4638815650801
39,/measure,497.5,861.6952767655164,11,no_signal,0.0,1.0,5.0,430.4638815650801,436.4638815650801
40,/measure,497.5,861.6952767655164,12,no_signal,0.0,1.0,5.0,436.4638815650801,442.4638815650801
41,/measure,497.5,861.6952767655164,13,no_signal,0.0,1.0,5.0,442.4638815650801,448.4638815650801
42,/measure,497.5,861.6952767655164,16,no_signal,0.0,1.0,5.0,448.4638815650801,454.4638815650801
43,/measure,497.5,861.6952767655164,18,no_signal,0.0,1.0,5.0,454.4638815650801,460.4638815650801
44,/measure,497.5,861.6952767655164,20,no_signal,0.0,1.0,5.0,460.4638815650801,466.4638815650801
45,/measure,497.5,861.6952767655164,1,no_signal,0.0,1.0,5.0,466.4638815650801,472.4638815650801
46,/measure,497.5,861.6952767655164,10,no_signal,0.0,1.0,5.0,472.4638815650801,478.4638815650801
47,/measure,497.5,861.6952767655164,15,no_signal,0.0,1.0,5.0,478.4638815650801,484.4638815650801
48,/clear,-58.98701205984419,755.2177935583741,17,success,113.31641523123126,0.0,5.0,484.4638815650801,602.7802967963114
49,/measure,-58.98701205984419,755.2177935583741,1,direction,0.0,1.0,5.0,602.7802967963114,608.7802967963114
50,/measure,-58.98701205984419,755.2177935583741,5,direction,0.0,1.0,5.0,608.7802967963114,614.7802967963114
51,/measure,-58.98701205984419,755.2177935583741,10,direction,0.0,1.0,5.0,614.7802967963114,620.7802967963114
52,/measure,-58.98701205984419,755.2177935583741,15,no_signal,0.0,1.0,5.0,620.7802967963114,626.7802967963114
53,/measure,-70.09568636719935,855.2071898189761,10,direction,20.120916489490813,1.0,5.0,626.7802967963114,652.9012132858022
54,/clear,-88.30830616111649,889.5876416309508,10,success,7.781298057659265,0.0,5.0,652.9012132858022,665.6825113434614
55,/measure,-88.30830616111649,889.5876416309508,14,direction,0.0,1.0,5.0,665.6825113434614,671.6825113434614
56,/clear,-132.82689334266303,1081.594538294537,5,no_target_in_range,39.42007253723516,0.0,3.0,671.6825113434614,714.1025838806966
57,/measure,-132.82689334266303,1081.594538294537,14,direction,0.0,0.0,5.0,714.1025838806966,719.1025838806966
58,/clear,-141.30340922779035,1103.4031610827012,5,success,4.679604040801971,0.0,5.0,719.1025838806966,728.7821879214986
