sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,direction,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,direction,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,direction,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,direction,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,direction,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,327.5923521030791,195.3097563759933,7,direction,76.27913216393527,1.0,5.0,119.0,201.2791321639353
23,/measure,703.5712472806148,703.5712472806148,1,no_signal,126.44206147568283,1.0,5.0,201.2791321639353,333.72119363961815
24,/measure,703.5712472806148,703.5712472806148,2,direction,0.0,1.0,5.0,333.72119363961815,339.72119363961815
25,/measure,703.5712472806148,703.5712472806148,4,no_signal,0.0,1.0,5.0,339.72119363961815,345.72119363961815
26,/measure,703.5712472806148,703.5712472806148,5,no_signal,0.0,1.0,5.0,345.72119363961815,351.72119363961815
27,/measure,703.5712472806148,703.5712472806148,8,no_signal,0.0,1.0,5.0,351.72119363961815,357.72119363961815
28,/measure,703.5712472806148,703.5712472806148,9,no_signal,0.0,1.0,5.0,357.72119363961815,363.72119363961815
29,/measure,703.5712472806148,703.5712472806148,11,no_signal,0.0,1.0,5.0,363.72119363961815,369.72119363961815
30,/measure,703.5712472806148,703.5712472806148,13,no_signal,0.0,1.0,5.0,369.72119363961815,375.72119363961815
31,/measure,703.5712472806148,703.5712472806148,14,no_signal,0.0,1.0,5.0,375.72119363961815,381.72119363961815
32,/measure,703.5712472806148,703.5712472806148,15,no_signal,0.0,1.0,5.0,381.72119363961815,387.72119363961815
33,/measure,703.5712472806148,703.5712472806148,17,no_signal,0.0,1.0,5.0,387.72119363961815,393.72119363961815
34,/measure,703.5712472806148,703.5712472806148,18,no_signal,0.0,1.0,5.0,393.72119363961815,399.72119363961815
35,/measure,703.5712472806148,703.5712472806148,20,no_signal,0.0,1.0,5.0,399.72119363961815,405.72119363961815
36,/measure,703.5712472806148,703.5712472806148,3,direction,0.0,1.0,5.0,405.72119363961815,411.72119363961815
37,/measure,703.5712472806148,703.5712472806148,7,direction,0.0,1.0,5.0,411.72119363961815,417.72119363961815
38,/measure,703.5712472806148,703.5712472806148,12,direction,0.0,1.0,5.0,417.72119363961815,423.72119363961815
39,/measure,703.5712472806148,703.5712472806148,16,direction,0.0,1.0,5.0,423.72119363961815,429.72119363961815
40,/measure,6.092617825758082e-14,995.0,1,no_signal,152.3080060813057,1.0,5.0,429.72119363961815,588.0291997209239
41,/measure,6.092617825758082e-14,995.0,4,no_signal,0.0,1.0,5.0,588.0291997209239,594.0291997209239
42,/measure,6.092617825758082e-14,995.0,5,no_signal,0.0,1.0,5.0,594.0291997209239,600.0291997209239
43,/measure,6.092617825758082e-14,995.0,8,no_signal,0.0,1.0,5.0,600.0291997209239,606.0291997209239
44,/measure,6.092617825758082e-14,995.0,9,no_signal,0.0,1.0,5.0,606.0291997209239,612.0291997209239
45,/measure,6.092617825758082e-14,995.0,11,no_signal,0.0,1.0,5.0,612.0291997209239,618.0291997209239
46,/measure,6.092617825758082e-14,995.0,13,no_signal,0.0,1.0,5.0,618.0291997209239,624.0291997209239
47,/measure,6.092617825758082e-14,995.0,14,no_signal,0.0,1.0,5.0,624.0291997209239,630.0291997209239
48,/measure,6.092617825758082e-14,995.0,15,no_signal,0.0,1.0,5.0,630.0291997209239,636.0291997209239
49,/measure,6.092617825758082e-14,995.0,17,no_signal,0.0,1.0,5.0,636.0291997209239,642.0291997209239
50,/measure,6.092617825758082e-14,995.0,18,no_signal,0.0,1.0,5.0,642.0291997209239,648.0291997209239
51,/measure,6.092617825758082e-14,995.0,20,no_signal,0.0,1.0,5.0,648.0291997209239,654.0291997209239
52,/measure,6.092617825758082e-14,995.0,2,direction,0.0,1.0,5.0,654.0291997209239,660.0291997209239
53,/clear,-153.06649062487935,721.6604141350767,12,success,62.655847214134475,0.0,5.0,660.0291997209239,727.6850469350584
54,/measure,-153.06649062487935,721.6604141350767,2,no_signal,0.0,0.0,5.0,727.6850469350584,732.6850469350584
55,/measure,-153.06649062487935,721.6604141350767,3,direction,0.0,1.0,5.0,732.6850469350584,738.6850469350584
56,/measure,-153.06649062487935,721.6604141350767,10,no_signal,0.0,1.0,5.0,738.6850469350584,744.6850469350584
57,/measure,-153.06649062487935,721.6604141350767,19,no_signal,0.0,1.0,5.0,744.6850469350584,750.6850469350584
58,/clear,-171.07019882006452,729.409274332569,2,success,3.920093586319885,0.0,5.0,750.6850469350584,759.6051405213783
59,/clear,-322.33451947368957,572.672215996798,3,success,43.56484828783573,0.0,5.0,759.6051405213783,808.169988809214
60,/measure,-322.33451947368957,572.672215996798,6,no_signal,0.0,1.0,5.0,808.169988809214,814.169988809214
61,/measure,-322.33451947368957,572.672215996798,10,direction,0.0,1.0,5.0,814.169988809214,820.169988809214
62,/measure,-322.33451947368957,572.672215996798,19,no_signal,0.0,1.0,5.0,820.169988809214,826.169988809214
