sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,direction,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,direction,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,no_signal,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,direction,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,direction,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,direction,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,direction,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,0.7541483380547334,381.39491521566185,13,no_signal,76.27913216393529,1.0,5.0,119.0,201.2791321639353
23,/measure,-88.34421522057595,371.02284259751207,13,direction,17.940009229899633,0.0,5.0,201.2791321639353,224.21914139383492
24,/clear,-49.87225317892884,430.08351882230204,13,success,14.097170410353147,0.0,5.0,224.21914139383492,243.31631180418808
25,/measure,-49.87225317892884,430.08351882230204,2,no_signal,0.0,1.0,5.0,243.31631180418808,249.31631180418808
26,/measure,-49.87225317892884,430.08351882230204,3,direction,0.0,1.0,5.0,249.31631180418808,255.31631180418808
27,/measure,-49.87225317892884,430.08351882230204,11,direction,0.0,1.0,5.0,255.31631180418808,261.3163118041881
28,/measure,-49.87225317892884,430.08351882230204,12,direction,0.0,1.0,5.0,261.3163118041881,267.3163118041881
29,/measure,-49.87225317892884,430.08351882230204,19,direction,0.0,1.0,5.0,267.3163118041881,273.3163118041881
30,/measure,-129.87356125895133,986.4876370669414,1,no_signal,112.42521996315762,1.0,5.0,273.3163118041881,391.7415317673457
31,/measure,-129.87356125895133,986.4876370669414,4,no_signal,0.0,1.0,5.0,391.7415317673457,397.7415317673457
32,/measure,-129.87356125895133,986.4876370669414,5,no_signal,0.0,1.0,5.0,397.7415317673457,403.7415317673457
33,/measure,-129.87356125895133,986.4876370669414,6,no_signal,0.0,1.0,5.0,403.7415317673457,409.7415317673457
34,/measure,-129.87356125895133,986.4876370669414,7,no_signal,0.0,1.0,5.0,409.7415317673457,415.7415317673457
35,/measure,-129.87356125895133,986.4876370669414,8,no_signal,0.0,1.0,5.0,415.7415317673457,421.7415317673457
36,/measure,-129.87356125895133,986.4876370669414,9,no_signal,0.0,1.0,5.0,421.7415317673457,427.7415317673457
37,/measure,-129.87356125895133,986.4876370669414,10,no_signal,0.0,1.0,5.0,427.7415317673457,433.7415317673457
38,/measure,-129.87356125895133,986.4876370669414,14,no_signal,0.0,1.0,5.0,433.7415317673457,439.7415317673457
39,/measure,-129.87356125895133,986.4876370669414,15,direction,0.0,1.0,5.0,439.7415317673457,445.7415317673457
40,/measure,-129.87356125895133,986.4876370669414,16,no_signal,0.0,1.0,5.0,445.7415317673457,451.7415317673457
41,/measure,-129.87356125895133,986.4876370669414,17,no_signal,0.0,1.0,5.0,451.7415317673457,457.7415317673457
42,/measure,-129.87356125895133,986.4876370669414,18,no_signal,0.0,1.0,5.0,457.7415317673457,463.7415317673457
43,/measure,-129.87356125895133,986.4876370669414,20,no_signal,0.0,1.0,5.0,463.7415317673457,469.7415317673457
44,/measure,-129.87356125895133,986.4876370669414,2,no_signal,0.0,1.0,5.0,469.7415317673457,475.7415317673457
45,/measure,-129.87356125895133,986.4876370669414,3,direction,0.0,1.0,5.0,475.7415317673457,481.7415317673457
46,/measure,-789.386573589779,605.7176218636771,1,no_signal,152.30800608130573,1.0,5.0,481.7415317673457,640.0495378486514
47,/measure,-789.386573589779,605.7176218636771,4,no_signal,0.0,1.0,5.0,640.0495378486514,646.0495378486514
48,/measure,-789.386573589779,605.7176218636771,5,direction,0.0,1.0,5.0,646.0495378486514,652.0495378486514
49,/measure,-789.386573589779,605.7176218636771,6,no_signal,0.0,1.0,5.0,652.0495378486514,658.0495378486514
50,/measure,-789.386573589779,605.7176218636771,7,no_signal,0.0,1.0,5.0,658.0495378486514,664.0495378486514
51,/measure,-789.386573589779,605.7176218636771,8,no_signal,0.0,1.0,5.0,664.0495378486514,670.0495378486514
52,/measure,-789.386573589779,605.7176218636771,9,no_signal,0.0,1.0,5.0,670.0495378486514,676.0495378486514
53,/measure,-789.386573589779,605.7176218636771,10,no_signal,0.0,1.0,5.0,676.0495378486514,682.0495378486514
54,/measure,-789.386573589779,605.7176218636771,14,direction,0.0,1.0,5.0,682.0495378486514,688.0495378486514
55,/measure,-789.386573589779,605.7176218636771,16,no_signal,0.0,1.0,5.0,688.0495378486514,694.0495378486514
56,/measure,-789.386573589779,605.7176218636771,17,no_signal,0.0,1.0,5.0,694.0495378486514,700.0495378486514
57,/measure,-789.386573589779,605.7176218636771,18,no_signal,0.0,1.0,5.0,700.0495378486514,706.0495378486514
58,/measure,-789.386573589779,605.7176218636771,20,no_signal,0.0,1.0,5.0,706.0495378486514,712.0495378486514
59,/measure,-789.386573589779,605.7176218636771,2,direction,0.0,1.0,5.0,712.0495378486514,718.0495378486514
60,/measure,-789.386573589779,605.7176218636771,15,direction,0.0,1.0,5.0,718.0495378486514,724.0495378486514
61,/measure,-789.386573589779,605.7176218636771,19,direction,0.0,1.0,5.0,724.0495378486514,730.0495378486514
