sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,no_signal,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,direction,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,direction,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,direction,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,direction,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,direction,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,direction,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,-216.50635094610962,125.00000000000009,4,direction,50.0,1.0,5.0,119.0,175.0
23,/measure,-216.50635094610962,125.00000000000009,7,direction,0.0,1.0,5.0,175.0,181.0
24,/measure,-216.50635094610962,125.00000000000009,8,direction,0.0,1.0,5.0,181.0,187.0
25,/measure,-216.50635094610962,125.00000000000009,9,direction,0.0,1.0,5.0,187.0,193.0
26,/measure,-216.50635094610962,125.00000000000009,10,no_signal,0.0,1.0,5.0,193.0,199.0
27,/measure,-216.50635094610962,125.00000000000009,11,direction,0.0,1.0,5.0,199.0,205.0
28,/measure,-216.50635094610962,125.00000000000009,13,direction,0.0,1.0,5.0,205.0,211.0
29,/measure,-216.50635094610962,125.00000000000009,18,direction,0.0,1.0,5.0,211.0,217.0
30,/measure,136.61113128445504,601.10716176149,13,direction,118.552939354102,1.0,5.0,217.0,341.552939354102
31,/clear,146.00672842689357,616.4604270277755,13,no_target_in_range,3.599999999999593,0.0,3.0,341.552939354102,348.1529393541016
32,/measure,146.00672842689357,616.4604270277755,4,direction,0.0,1.0,5.0,348.1529393541016,354.1529393541016
33,/measure,146.00672842689357,616.4604270277755,7,direction,0.0,1.0,5.0,354.1529393541016,360.1529393541016
34,/measure,146.00672842689357,616.4604270277755,8,direction,0.0,1.0,5.0,360.1529393541016,366.1529393541016
35,/measure,146.00672842689357,616.4604270277755,10,direction,0.0,1.0,5.0,366.1529393541016,372.1529393541016
36,/clear,158.07362558473972,636.1788408972438,13,success,4.6235304802528425,0.0,5.0,372.1529393541016,381.77646983435443
37,/clear,-112.03515323006516,647.8769335509559,8,success,54.072395088274014,0.0,5.0,381.77646983435443,440.8488649226284
38,/clear,-576.7983379830947,1141.9989702958644,4,success,135.6703954588053,0.0,5.0,440.8488649226284,581.5192603814337
39,/measure,-749.9999999999997,1299.038105676658,1,no_signal,46.75900160036157,1.0,5.0,581.5192603814337,634.2782619817953
40,/measure,-749.9999999999997,1299.038105676658,2,no_signal,0.0,1.0,5.0,634.2782619817953,640.2782619817953
41,/measure,-749.9999999999997,1299.038105676658,3,no_signal,0.0,1.0,5.0,640.2782619817953,646.2782619817953
42,/measure,-749.9999999999997,1299.038105676658,5,no_signal,0.0,1.0,5.0,646.2782619817953,652.2782619817953
43,/measure,-749.9999999999997,1299.038105676658,6,direction,0.0,1.0,5.0,652.2782619817953,658.2782619817953
44,/measure,-749.9999999999997,1299.038105676658,12,direction,0.0,1.0,5.0,658.2782619817953,664.2782619817953
45,/measure,-749.9999999999997,1299.038105676658,14,no_signal,0.0,1.0,5.0,664.2782619817953,670.2782619817953
46,/measure,-749.9999999999997,1299.038105676658,15,no_signal,0.0,1.0,5.0,670.2782619817953,676.2782619817953
47,/measure,-749.9999999999997,1299.038105676658,16,no_signal,0.0,1.0,5.0,676.2782619817953,682.2782619817953
48,/measure,-749.9999999999997,1299.038105676658,17,no_signal,0.0,1.0,5.0,682.2782619817953,688.2782619817953
49,/measure,-749.9999999999997,1299.038105676658,19,no_signal,0.0,1.0,5.0,688.2782619817953,694.2782619817953
50,/measure,-749.9999999999997,1299.038105676658,20,no_signal,0.0,1.0,5.0,694.2782619817953,700.2782619817953
51,/measure,-489.70107630399707,1456.4014753486347,6,direction,60.8337931718273,1.0,5.0,700.2782619817953,767.1120551536226
52,/measure,-259.9735743988246,1707.2671296913354,6,direction,68.03184597242159,0.0,5.0,767.1120551536226,840.1439011260442
53,/clear,-246.73340002482118,1719.4612997141799,6,no_target_in_range,3.600000000000307,0.0,3.0,840.1439011260442,846.7439011260444
54,/clear,-235.9071350530218,1729.4322647520498,6,success,2.943658655659897,0.0,5.0,846.7439011260444,854.6875597817043
55,/measure,750.0000000000001,1299.038105676658,1,no_signal,215.1512966370104,1.0,5.0,854.6875597817043,1075.8388564187146
56,/measure,750.0000000000001,1299.038105676658,2,no_signal,0.0,1.0,5.0,1075.8388564187146,1081.8388564187146
57,/measure,750.0000000000001,1299.038105676658,3,no_signal,0.0,1.0,5.0,1081.8388564187146,1087.8388564187146
58,/measure,750.0000000000001,1299.038105676658,5,no_signal,0.0,1.0,5.0,1087.8388564187146,1093.8388564187146
59,/measure,750.0000000000001,1299.038105676658,14,no_signal,0.0,1.0,5.0,1093.8388564187146,1099.8388564187146
60,/measure,750.0000000000001,1299.038105676658,15,no_signal,0.0,1.0,5.0,1099.8388564187146,1105.8388564187146
61,/measure,750.0000000000001,1299.038105676658,16,no_signal,0.0,1.0,5.0,1105.8388564187146,1111.8388564187146
62,/measure,750.0000000000001,1299.038105676658,17,no_signal,0.0,1.0,5.0,1111.8388564187146,1117.8388564187146
