sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,direction,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,direction,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,direction,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,direction,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,direction,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,direction,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,direction,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,direction,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,direction,0.0,1.0,5.0,113.0,119.0
22,/measure,-125.00000000000011,-216.50635094610962,4,direction,50.00000000000001,1.0,5.0,119.0,175.0
23,/measure,-125.00000000000011,-216.50635094610962,5,direction,0.0,1.0,5.0,175.0,181.0
24,/measure,-125.00000000000011,-216.50635094610962,6,direction,0.0,1.0,5.0,181.0,187.0
25,/measure,-125.00000000000011,-216.50635094610962,7,direction,0.0,1.0,5.0,187.0,193.0
26,/measure,-125.00000000000011,-216.50635094610962,9,direction,0.0,1.0,5.0,193.0,199.0
27,/measure,-125.00000000000011,-216.50635094610962,11,direction,0.0,1.0,5.0,199.0,205.0
28,/measure,-125.00000000000011,-216.50635094610962,13,direction,0.0,1.0,5.0,205.0,211.0
29,/measure,-125.00000000000011,-216.50635094610962,14,direction,0.0,1.0,5.0,211.0,217.0
30,/measure,-125.00000000000011,-216.50635094610962,15,direction,0.0,1.0,5.0,217.0,223.0
31,/measure,-125.00000000000011,-216.50635094610962,18,direction,0.0,1.0,5.0,223.0,229.0
32,/measure,-125.00000000000011,-216.50635094610962,20,direction,0.0,1.0,5.0,229.0,235.0
33,/clear,-97.0238003389301,-289.8263671284761,4,success,15.695212671969163,0.0,5.0,235.0,255.69521267196916
34,/clear,-62.6382986961534,-286.5810577708453,14,success,6.907661705822385,0.0,5.0,255.69521267196916,267.6028743777915
35,/measure,449.43290806034156,-304.07355908843635,18,direction,102.47397882221591,1.0,5.0,267.6028743777915,376.07685320000746
36,/clear,455.13009023052405,-306.8405765365466,18,success,1.2667165466416215,0.0,5.0,376.07685320000746,382.3435697466491
37,/measure,455.13009023052405,-306.8405765365466,6,direction,0.0,1.0,5.0,382.3435697466491,388.3435697466491
38,/measure,455.13009023052405,-306.8405765365466,7,direction,0.0,1.0,5.0,388.3435697466491,394.3435697466491
39,/measure,455.13009023052405,-306.8405765365466,9,direction,0.0,1.0,5.0,394.3435697466491,400.3435697466491
40,/measure,455.13009023052405,-306.8405765365466,11,direction,0.0,1.0,5.0,400.3435697466491,406.3435697466491
41,/measure,455.13009023052405,-306.8405765365466,20,direction,0.0,1.0,5.0,406.3435697466491,412.3435697466491
42,/clear,455.9248420811933,-40.52377362473889,6,success,53.263597754440426,0.0,5.0,412.3435697466491,470.6071675010895
43,/measure,455.9248420811933,-40.52377362473889,5,direction,0.0,1.0,5.0,470.6071675010895,476.6071675010895
44,/clear,599.1097105094244,-141.81600207954287,7,success,35.07821095332547,0.0,5.0,476.6071675010895,516.685378454415
45,/measure,1146.4139142659637,0.0,1,no_signal,113.07584532434934,1.0,5.0,516.685378454415,635.7612237787642
46,/measure,1146.4139142659637,0.0,2,direction,0.0,1.0,5.0,635.7612237787642,641.7612237787642
47,/measure,1146.4139142659637,0.0,3,no_signal,0.0,1.0,5.0,641.7612237787642,647.7612237787642
48,/measure,1146.4139142659637,0.0,8,no_signal,0.0,1.0,5.0,647.7612237787642,653.7612237787642
49,/measure,1146.4139142659637,0.0,10,no_signal,0.0,1.0,5.0,653.7612237787642,659.7612237787642
50,/measure,1146.4139142659637,0.0,12,no_signal,0.0,1.0,5.0,659.7612237787642,665.7612237787642
51,/measure,1146.4139142659637,0.0,16,no_signal,0.0,1.0,5.0,665.7612237787642,671.7612237787642
52,/measure,1146.4139142659637,0.0,17,no_signal,0.0,1.0,5.0,671.7612237787642,677.7612237787642
53,/measure,1146.4139142659637,0.0,19,direction,0.0,1.0,5.0,677.7612237787642,683.7612237787642
54,/measure,1237.1047359601498,386.93372604281814,2,direction,79.48396907274957,1.0,5.0,683.7612237787642,769.2451928515138
55,/measure,1407.232231064865,651.8165622067451,2,direction,62.96230030259396,0.0,5.0,769.2451928515138,837.2074931541077
56,/clear,1404.3949171441377,643.8286119290735,2,success,1.6953784229286974,0.0,5.0,837.2074931541077,843.9028715770364
57,/measure,1404.3949171441377,643.8286119290735,5,no_signal,0.0,1.0,5.0,843.9028715770364,849.9028715770364
58,/measure,1404.3949171441377,643.8286119290735,19,direction,0.0,1.0,5.0,849.9028715770364,855.9028715770364
59,/measure,873.5388018339004,932.6153334896868,19,near,120.86454992461654,0.0,5.0,855.9028715770364,981.767421501653
60,/clear,873.5388018339004,932.6153334896868,19,success,0.0,0.0,5.0,981.767421501653,986.767421501653
61,/measure,873.5388018339004,932.6153334896868,5,direction,0.0,1.0,5.0,986.767421501653,992.767421501653
62,/measure,573.2069571329821,992.8235730062803,1,no_signal,61.261488407365356,1.0,5.0,992.767421501653,1060.0289099090182
63,/measure,573.2069571329821,992.8235730062803,3,no_signal,0.0,1.0,5.0,1060.0289099090182,1066.0289099090182
