sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,direction,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,direction,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,direction,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,direction,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,direction,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,-303.1088913245536,-174.99999999999991,2,direction,70.00000000000001,1.0,5.0,119.0,195.0
23,/measure,-303.1088913245536,-174.99999999999991,3,direction,0.0,1.0,5.0,195.0,201.0
24,/measure,-303.1088913245536,-174.99999999999991,4,direction,0.0,1.0,5.0,201.0,207.0
25,/measure,-303.1088913245536,-174.99999999999991,6,direction,0.0,1.0,5.0,207.0,213.0
26,/measure,-303.1088913245536,-174.99999999999991,9,direction,0.0,1.0,5.0,213.0,219.0
27,/measure,-303.1088913245536,-174.99999999999991,13,direction,0.0,1.0,5.0,219.0,225.0
28,/measure,-303.1088913245536,-174.99999999999991,17,direction,0.0,1.0,5.0,225.0,231.0
29,/measure,-772.5435969986903,28.47767874958602,6,direction,102.32733918961893,1.0,5.0,231.0,339.3273391896189
30,/clear,-758.1136566180888,28.194311116119657,6,success,2.8865444850437285,0.0,5.0,339.3273391896189,347.2138836746626
31,/measure,-758.1136566180888,28.194311116119657,2,direction,0.0,1.0,5.0,347.2138836746626,353.2138836746626
32,/measure,-758.1136566180888,28.194311116119657,3,direction,0.0,1.0,5.0,353.2138836746626,359.2138836746626
33,/measure,-758.1136566180888,28.194311116119657,9,direction,0.0,1.0,5.0,359.2138836746626,365.2138836746626
34,/measure,-758.1136566180888,28.194311116119657,13,direction,0.0,1.0,5.0,365.2138836746626,371.2138836746626
35,/measure,-758.1136566180888,28.194311116119657,17,direction,0.0,1.0,5.0,371.2138836746626,377.2138836746626
36,/measure,-1146.4139142659626,-3.410605131648481e-13,1,no_signal,77.86450006741653,1.0,5.0,377.2138836746626,461.07838374207915
37,/measure,-1146.4139142659626,-3.410605131648481e-13,5,direction,0.0,1.0,5.0,461.07838374207915,467.07838374207915
38,/measure,-1146.4139142659626,-3.410605131648481e-13,7,no_signal,0.0,1.0,5.0,467.07838374207915,473.07838374207915
39,/measure,-1146.4139142659626,-3.410605131648481e-13,8,no_signal,0.0,1.0,5.0,473.07838374207915,479.07838374207915
40,/measure,-1146.4139142659626,-3.410605131648481e-13,10,direction,0.0,1.0,5.0,479.07838374207915,485.07838374207915
41,/measure,-1146.4139142659626,-3.410605131648481e-13,11,no_signal,0.0,1.0,5.0,485.07838374207915,491.07838374207915
42,/measure,-1146.4139142659626,-3.410605131648481e-13,12,no_signal,0.0,1.0,5.0,491.07838374207915,497.07838374207915
43,/measure,-1146.4139142659626,-3.410605131648481e-13,14,no_signal,0.0,1.0,5.0,497.07838374207915,503.07838374207915
44,/measure,-1146.4139142659626,-3.410605131648481e-13,15,direction,0.0,1.0,5.0,503.07838374207915,509.07838374207915
45,/measure,-1146.4139142659626,-3.410605131648481e-13,16,no_signal,0.0,1.0,5.0,509.07838374207915,515.0783837420792
46,/measure,-1146.4139142659626,-3.410605131648481e-13,18,no_signal,0.0,1.0,5.0,515.0783837420792,521.0783837420792
47,/measure,-1146.4139142659626,-3.410605131648481e-13,19,no_signal,0.0,1.0,5.0,521.0783837420792,527.0783837420792
48,/measure,-1146.4139142659626,-3.410605131648481e-13,20,no_signal,0.0,1.0,5.0,527.0783837420792,533.0783837420792
49,/measure,-1146.4139142659626,-3.410605131648481e-13,2,direction,0.0,1.0,5.0,533.0783837420792,539.0783837420792
50,/measure,-1146.4139142659626,-3.410605131648481e-13,3,direction,0.0,1.0,5.0,539.0783837420792,545.0783837420792
51,/measure,-1146.4139142659626,-3.410605131648481e-13,13,direction,0.0,1.0,5.0,545.0783837420792,551.0783837420792
52,/clear,-1043.1710920840394,220.1177098128625,13,success,48.62546102829172,0.0,5.0,551.0783837420792,604.7038447703709
53,/measure,-1043.1710920840394,220.1177098128625,5,direction,0.0,1.0,5.0,604.7038447703709,610.7038447703709
54,/measure,-1043.1710920840394,220.1177098128625,15,direction,0.0,1.0,5.0,610.7038447703709,616.7038447703709
55,/measure,-1138.2889783103683,677.4534105284782,5,direction,93.42448403479852,1.0,5.0,616.7038447703709,716.1283288051694
56,/clear,-1147.6580595940966,695.8952335979793,5,no_target_in_range,4.1370546151961305,0.0,3.0,716.1283288051694,723.2653834203655
57,/measure,-1147.6580595940966,695.8952335979793,10,no_signal,0.0,1.0,5.0,723.2653834203655,729.2653834203655
58,/clear,-1153.0604659723394,706.6567892701216,5,success,2.408294626164313,0.0,5.0,729.2653834203655,736.6736780465299
59,/measure,-1153.0604659723394,706.6567892701216,10,no_signal,0.0,0.0,5.0,736.6736780465299,741.6736780465299
60,/measure,-1153.0604659723394,706.6567892701216,15,direction,0.0,1.0,5.0,741.6736780465299,747.6736780465299
