sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,direction,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,direction,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,direction,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,direction,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,direction,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,direction,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,451.21927311676046,602.4992987699034,19,direction,150.54623707688518,1.0,5.0,119.0,275.5462370768852
23,/measure,664.6608110128042,909.449589182524,19,direction,74.77319596856094,0.0,5.0,275.5462370768852,355.3194330454461
24,/measure,557.9400420647823,755.9744439762137,19,direction,37.38659798428047,0.0,5.0,355.3194330454461,397.70603102972655
25,/clear,551.1410676396213,743.1685672851866,19,success,2.899769170536075,0.0,5.0,397.70603102972655,405.6058002002626
26,/measure,551.1410676396213,743.1685672851866,1,no_signal,0.0,1.0,5.0,405.6058002002626,411.6058002002626
27,/measure,551.1410676396213,743.1685672851866,5,direction,0.0,1.0,5.0,411.6058002002626,417.6058002002626
28,/measure,551.1410676396213,743.1685672851866,6,direction,0.0,1.0,5.0,417.6058002002626,423.6058002002626
29,/measure,551.1410676396213,743.1685672851866,10,no_signal,0.0,1.0,5.0,423.6058002002626,429.6058002002626
30,/measure,551.1410676396213,743.1685672851866,14,direction,0.0,1.0,5.0,429.6058002002626,435.6058002002626
31,/measure,551.1410676396213,743.1685672851866,15,no_signal,0.0,1.0,5.0,435.6058002002626,441.6058002002626
32,/measure,551.1410676396213,743.1685672851866,17,direction,0.0,1.0,5.0,441.6058002002626,447.6058002002626
33,/measure,497.5,861.6952767655164,2,no_signal,26.01995003665682,1.0,5.0,447.6058002002626,479.62575023691943
34,/measure,497.5,861.6952767655164,3,no_signal,0.0,1.0,5.0,479.62575023691943,485.62575023691943
35,/measure,497.5,861.6952767655164,4,no_signal,0.0,1.0,5.0,485.62575023691943,491.62575023691943
36,/measure,497.5,861.6952767655164,7,no_signal,0.0,1.0,5.0,491.62575023691943,497.62575023691943
37,/measure,497.5,861.6952767655164,8,no_signal,0.0,1.0,5.0,497.62575023691943,503.62575023691943
38,/measure,497.5,861.6952767655164,9,no_signal,0.0,1.0,5.0,503.62575023691943,509.62575023691943
39,/measure,497.5,861.6952767655164,11,no_signal,0.0,1.0,5.0,509.62575023691943,515.6257502369194
40,/measure,497.5,861.6952767655164,12,no_signal,0.0,1.0,5.0,515.6257502369194,521.6257502369194
41,/measure,497.5,861.6952767655164,13,no_signal,0.0,1.0,5.0,521.6257502369194,527.6257502369194
42,/measure,497.5,861.6952767655164,16,no_signal,0.0,1.0,5.0,527.6257502369194,533.6257502369194
43,/measure,497.5,861.6952767655164,18,no_signal,0.0,1.0,5.0,533.6257502369194,539.6257502369194
44,/measure,497.5,861.6952767655164,20,no_signal,0.0,1.0,5.0,539.6257502369194,545.6257502369194
45,/measure,497.5,861.6952767655164,1,no_signal,0.0,1.0,5.0,545.6257502369194,551.6257502369194
46,/measure,497.5,861.6952767655164,10,no_signal,0.0,1.0,5.0,551.6257502369194,557.6257502369194
47,/measure,497.5,861.6952767655164,15,no_signal,0.0,1.0,5.0,557.6257502369194,563.6257502369194
48,/clear,-59.51507562586987,761.9762107118418,17,success,113.17414662529788,0.0,5.0,563.6257502369194,681.7998968622173
49,/measure,-59.51507562586987,761.9762107118418,1,direction,0.0,1.0,5.0,681.7998968622173,687.7998968622173
50,/measure,-59.51507562586987,761.9762107118418,5,direction,0.0,1.0,5.0,687.7998968622173,693.7998968622173
51,/measure,-59.51507562586987,761.9762107118418,10,direction,0.0,1.0,5.0,693.7998968622173,699.7998968622173
52,/measure,-59.51507562586987,761.9762107118418,15,no_signal,0.0,1.0,5.0,699.7998968622173,705.7998968622173
53,/measure,-93.78974166220686,924.2693771329,10,no_signal,33.17458340288585,1.0,5.0,705.7998968622173,744.9744802651032
54,/clear,-68.933782720859,786.5005290054983,10,no_target_in_range,27.998624401384472,0.0,3.0,744.9744802651032,775.9731046664878
55,/clear,-74.11877216224318,811.4108424621081,10,no_target_in_range,5.0888420372961995,0.0,3.0,775.9731046664878,784.061946703784
56,/clear,-79.30376160362738,836.3211559187179,10,no_target_in_range,5.088842037296179,0.0,3.0,784.061946703784,792.1507887410802
57,/clear,-84.48875104501158,861.2314693753277,10,no_target_in_range,5.088842037296201,0.0,3.0,792.1507887410802,800.2396307783764
