sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,direction,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,no_signal,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,direction,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,direction,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,direction,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,286.141577904868,532.6752907740166,5,direction,120.93303403240502,1.0,5.0,119.0,245.93303403240503
23,/measure,318.5483022960958,703.5168571577332,5,direction,34.77760002657506,0.0,5.0,245.93303403240503,285.7106340589801
24,/clear,321.804131674188,731.8886839635343,5,success,5.711605662990477,0.0,5.0,285.7106340589801,296.4222397219705
25,/measure,321.804131674188,731.8886839635343,16,direction,0.0,1.0,5.0,296.4222397219705,302.4222397219705
26,/measure,321.804131674188,731.8886839635343,17,no_signal,0.0,1.0,5.0,302.4222397219705,308.4222397219705
27,/measure,380.77001520326434,919.2601348487303,1,direction,39.286148208847365,1.0,5.0,308.4222397219705,353.7083879308179
28,/measure,380.77001520326434,919.2601348487303,2,no_signal,0.0,1.0,5.0,353.7083879308179,359.7083879308179
29,/measure,380.77001520326434,919.2601348487303,3,no_signal,0.0,1.0,5.0,359.7083879308179,365.7083879308179
30,/measure,380.77001520326434,919.2601348487303,4,no_signal,0.0,1.0,5.0,365.7083879308179,371.7083879308179
31,/measure,380.77001520326434,919.2601348487303,6,no_signal,0.0,1.0,5.0,371.7083879308179,377.7083879308179
32,/measure,380.77001520326434,919.2601348487303,7,no_signal,0.0,1.0,5.0,377.7083879308179,383.7083879308179
33,/measure,380.77001520326434,919.2601348487303,9,no_signal,0.0,1.0,5.0,383.7083879308179,389.7083879308179
34,/measure,380.77001520326434,919.2601348487303,10,no_signal,0.0,1.0,5.0,389.7083879308179,395.7083879308179
35,/measure,380.77001520326434,919.2601348487303,11,no_signal,0.0,1.0,5.0,395.7083879308179,401.7083879308179
36,/measure,380.77001520326434,919.2601348487303,12,no_signal,0.0,1.0,5.0,401.7083879308179,407.7083879308179
37,/measure,380.77001520326434,919.2601348487303,13,no_signal,0.0,1.0,5.0,407.7083879308179,413.7083879308179
38,/measure,380.77001520326434,919.2601348487303,14,no_signal,0.0,1.0,5.0,413.7083879308179,419.7083879308179
39,/measure,380.77001520326434,919.2601348487303,15,direction,0.0,1.0,5.0,419.7083879308179,425.7083879308179
40,/measure,380.77001520326434,919.2601348487303,18,no_signal,0.0,1.0,5.0,425.7083879308179,431.7083879308179
41,/measure,380.77001520326434,919.2601348487303,19,no_signal,0.0,1.0,5.0,431.7083879308179,437.7083879308179
42,/measure,380.77001520326434,919.2601348487303,20,no_signal,0.0,1.0,5.0,437.7083879308179,443.7083879308179
43,/measure,-155.31250397115903,1198.966231748091,15,direction,120.933034032405,1.0,5.0,443.7083879308179,570.6414219632229
44,/measure,-380.7700152032643,919.2601348487303,2,no_signal,71.85167778518452,1.0,5.0,570.6414219632229,648.4930997484074
45,/measure,-380.7700152032643,919.2601348487303,3,no_signal,0.0,1.0,5.0,648.4930997484074,654.4930997484074
46,/measure,-380.7700152032643,919.2601348487303,4,no_signal,0.0,1.0,5.0,654.4930997484074,660.4930997484074
47,/measure,-380.7700152032643,919.2601348487303,6,no_signal,0.0,1.0,5.0,660.4930997484074,666.4930997484074
48,/measure,-380.7700152032643,919.2601348487303,7,no_signal,0.0,1.0,5.0,666.4930997484074,672.4930997484074
49,/measure,-380.7700152032643,919.2601348487303,9,direction,0.0,1.0,5.0,672.4930997484074,678.4930997484074
50,/measure,-380.7700152032643,919.2601348487303,10,no_signal,0.0,1.0,5.0,678.4930997484074,684.4930997484074
51,/measure,-380.7700152032643,919.2601348487303,11,no_signal,0.0,1.0,5.0,684.4930997484074,690.4930997484074
52,/measure,-380.7700152032643,919.2601348487303,12,no_signal,0.0,1.0,5.0,690.4930997484074,696.4930997484074
53,/measure,-380.7700152032643,919.2601348487303,13,no_signal,0.0,1.0,5.0,696.4930997484074,702.4930997484074
54,/measure,-380.7700152032643,919.2601348487303,14,no_signal,0.0,1.0,5.0,702.4930997484074,708.4930997484074
55,/measure,-380.7700152032643,919.2601348487303,18,no_signal,0.0,1.0,5.0,708.4930997484074,714.4930997484074
56,/measure,-380.7700152032643,919.2601348487303,19,no_signal,0.0,1.0,5.0,714.4930997484074,720.4930997484074
57,/measure,-380.7700152032643,919.2601348487303,20,no_signal,0.0,1.0,5.0,720.4930997484074,726.4930997484074
58,/measure,-380.7700152032643,919.2601348487303,1,no_signal,0.0,1.0,5.0,726.4930997484074,732.4930997484074
59,/measure,-380.7700152032643,919.2601348487303,15,direction,0.0,1.0,5.0,732.4930997484074,738.4930997484074
60,/measure,-380.7700152032643,919.2601348487303,17,direction,0.0,1.0,5.0,738.4930997484074,744.4930997484074
61,/measure,-919.2601348487303,380.7700152032644,2,no_signal,152.30800608130573,1.0,5.0,744.4930997484074,902.8011058297132
