sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,direction,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,direction,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,380.77001520326434,919.2601348487303,20,no_signal,199.0,0.0,5.0,119.0,323.0
23,/measure,380.77001520326434,919.2601348487303,2,no_signal,0.0,1.0,5.0,323.0,329.0
24,/measure,380.77001520326434,919.2601348487303,3,no_signal,0.0,1.0,5.0,329.0,335.0
25,/measure,380.77001520326434,919.2601348487303,5,no_signal,0.0,1.0,5.0,335.0,341.0
26,/measure,380.77001520326434,919.2601348487303,7,no_signal,0.0,1.0,5.0,341.0,347.0
27,/measure,380.77001520326434,919.2601348487303,8,no_signal,0.0,1.0,5.0,347.0,353.0
28,/measure,380.77001520326434,919.2601348487303,9,no_signal,0.0,1.0,5.0,353.0,359.0
29,/measure,380.77001520326434,919.2601348487303,11,direction,0.0,1.0,5.0,359.0,365.0
30,/measure,380.77001520326434,919.2601348487303,12,no_signal,0.0,1.0,5.0,365.0,371.0
31,/measure,380.77001520326434,919.2601348487303,13,direction,0.0,1.0,5.0,371.0,377.0
32,/measure,380.77001520326434,919.2601348487303,14,no_signal,0.0,1.0,5.0,377.0,383.0
33,/measure,380.77001520326434,919.2601348487303,15,no_signal,0.0,1.0,5.0,383.0,389.0
34,/measure,380.77001520326434,919.2601348487303,17,no_signal,0.0,1.0,5.0,389.0,395.0
35,/measure,380.77001520326434,919.2601348487303,18,no_signal,0.0,1.0,5.0,395.0,401.0
36,/measure,380.77001520326434,919.2601348487303,19,no_signal,0.0,1.0,5.0,401.0,407.0
37,/measure,380.77001520326434,919.2601348487303,1,no_signal,0.0,1.0,5.0,407.0,413.0
38,/measure,380.77001520326434,919.2601348487303,4,no_signal,0.0,1.0,5.0,413.0,419.0
39,/measure,380.77001520326434,919.2601348487303,6,direction,0.0,1.0,5.0,419.0,425.0
40,/measure,380.77001520326434,919.2601348487303,10,direction,0.0,1.0,5.0,425.0,431.0
41,/measure,380.77001520326434,919.2601348487303,16,direction,0.0,1.0,5.0,431.0,437.0
42,/clear,161.68368036903075,1133.6399695906828,6,no_target_in_range,61.30498696030683,0.0,3.0,437.0,501.3049869603068
43,/measure,161.68368036903075,1133.6399695906828,1,no_signal,0.0,1.0,5.0,501.3049869603068,507.3049869603068
44,/measure,161.68368036903075,1133.6399695906828,4,no_signal,0.0,1.0,5.0,507.3049869603068,513.3049869603068
45,/measure,161.68368036903075,1133.6399695906828,11,direction,0.0,1.0,5.0,513.3049869603068,519.3049869603068
46,/measure,161.68368036903075,1133.6399695906828,13,direction,0.0,1.0,5.0,519.3049869603068,525.3049869603068
47,/clear,142.2094550538957,1156.7112364002369,6,success,6.038307060169365,0.0,5.0,525.3049869603068,536.3432940204762
48,/measure,25.946624269531867,1282.5439323403566,16,direction,34.26421643029488,1.0,5.0,536.3432940204762,576.6075104507711
49,/clear,12.966795120189774,1295.0150758584386,16,no_target_in_range,3.6000299187351787,0.0,3.0,576.6075104507711,583.2075403695063
50,/measure,12.966795120189774,1295.0150758584386,1,no_signal,0.0,1.0,5.0,583.2075403695063,589.2075403695063
51,/measure,12.966795120189774,1295.0150758584386,4,no_signal,0.0,1.0,5.0,589.2075403695063,595.2075403695063
52,/measure,12.966795120189774,1295.0150758584386,11,direction,0.0,1.0,5.0,595.2075403695063,601.2075403695063
53,/measure,12.966795120189774,1295.0150758584386,13,direction,0.0,1.0,5.0,601.2075403695063,607.2075403695063
54,/clear,-9.547405213563515,1315.7233005139371,16,success,6.117907436537341,0.0,5.0,607.2075403695063,618.3254478060437
55,/clear,-122.81370184984178,1323.5994120111927,11,success,22.707960794412678,0.0,5.0,618.3254478060437,646.0334086004564
56,/measure,-122.81370184984178,1323.5994120111927,1,no_signal,0.0,1.0,5.0,646.0334086004564,652.0334086004564
57,/measure,-122.81370184984178,1323.5994120111927,4,no_signal,0.0,1.0,5.0,652.0334086004564,658.0334086004564
58,/clear,-296.1676747790079,874.2553493356141,13,success,96.32480191355087,0.0,5.0,658.0334086004564,759.3582105140073
59,/measure,-296.1676747790079,874.2553493356141,1,no_signal,0.0,1.0,5.0,759.3582105140073,765.3582105140073
