sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,direction,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,direction,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,direction,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,direction,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,direction,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,225.72406742237183,718.0897456700962,6,direction,150.54623707688518,1.0,5.0,119.0,275.5462370768852
23,/measure,279.19142405091753,922.5492830515136,6,direction,42.266989791593765,0.0,5.0,275.5462370768852,322.8132268684789
24,/measure,304.04534739880694,1018.4106630195807,6,direction,19.806182545018515,0.0,5.0,322.8132268684789,347.61940941349746
25,/clear,307.97345869545643,1035.9768220089884,6,success,3.6000000000000703,0.0,5.0,347.61940941349746,356.21940941349754
26,/measure,307.97345869545643,1035.9768220089884,11,no_signal,0.0,1.0,5.0,356.21940941349754,362.21940941349754
27,/measure,307.97345869545643,1035.9768220089884,18,direction,0.0,1.0,5.0,362.21940941349754,368.21940941349754
28,/measure,129.87356125895133,986.4876370669414,2,no_signal,36.96958365636366,1.0,5.0,368.21940941349754,411.1889930698612
29,/measure,129.87356125895133,986.4876370669414,4,no_signal,0.0,1.0,5.0,411.1889930698612,417.1889930698612
30,/measure,129.87356125895133,986.4876370669414,5,no_signal,0.0,1.0,5.0,417.1889930698612,423.1889930698612
31,/measure,129.87356125895133,986.4876370669414,8,direction,0.0,1.0,5.0,423.1889930698612,429.1889930698612
32,/measure,129.87356125895133,986.4876370669414,9,no_signal,0.0,1.0,5.0,429.1889930698612,435.1889930698612
33,/measure,129.87356125895133,986.4876370669414,10,no_signal,0.0,1.0,5.0,435.1889930698612,441.1889930698612
34,/measure,129.87356125895133,986.4876370669414,12,no_signal,0.0,1.0,5.0,441.1889930698612,447.1889930698612
35,/measure,129.87356125895133,986.4876370669414,13,no_signal,0.0,1.0,5.0,447.1889930698612,453.1889930698612
36,/measure,129.87356125895133,986.4876370669414,14,no_signal,0.0,1.0,5.0,453.1889930698612,459.1889930698612
37,/measure,129.87356125895133,986.4876370669414,15,no_signal,0.0,1.0,5.0,459.1889930698612,465.1889930698612
38,/measure,129.87356125895133,986.4876370669414,16,no_signal,0.0,1.0,5.0,465.1889930698612,471.1889930698612
39,/measure,129.87356125895133,986.4876370669414,17,no_signal,0.0,1.0,5.0,471.1889930698612,477.1889930698612
40,/measure,129.87356125895133,986.4876370669414,19,no_signal,0.0,1.0,5.0,477.1889930698612,483.1889930698612
41,/measure,129.87356125895133,986.4876370669414,20,no_signal,0.0,1.0,5.0,483.1889930698612,489.1889930698612
42,/measure,129.87356125895133,986.4876370669414,11,no_signal,0.0,1.0,5.0,489.1889930698612,495.1889930698612
43,/clear,-289.0612417534601,767.6184071677329,18,success,94.53255713704576,0.0,5.0,495.1889930698612,594.721550206907
44,/measure,-289.0612417534601,767.6184071677329,3,direction,0.0,1.0,5.0,594.721550206907,600.721550206907
45,/measure,-289.0612417534601,767.6184071677329,8,no_signal,0.0,1.0,5.0,600.721550206907,606.721550206907
46,/measure,-289.0612417534601,767.6184071677329,11,direction,0.0,1.0,5.0,606.721550206907,612.721550206907
47,/measure,-605.7176218636771,789.386573589779,2,direction,63.480742318874675,1.0,5.0,612.721550206907,682.2022925257817
48,/measure,-605.7176218636771,789.386573589779,4,no_signal,0.0,1.0,5.0,682.2022925257817,688.2022925257817
49,/measure,-605.7176218636771,789.386573589779,5,no_signal,0.0,1.0,5.0,688.2022925257817,694.2022925257817
50,/measure,-605.7176218636771,789.386573589779,9,no_signal,0.0,1.0,5.0,694.2022925257817,700.2022925257817
51,/measure,-605.7176218636771,789.386573589779,10,no_signal,0.0,1.0,5.0,700.2022925257817,706.2022925257817
52,/measure,-605.7176218636771,789.386573589779,12,no_signal,0.0,1.0,5.0,706.2022925257817,712.2022925257817
53,/measure,-605.7176218636771,789.386573589779,13,direction,0.0,1.0,5.0,712.2022925257817,718.2022925257817
54,/measure,-605.7176218636771,789.386573589779,14,no_signal,0.0,1.0,5.0,718.2022925257817,724.2022925257817
55,/measure,-605.7176218636771,789.386573589779,15,no_signal,0.0,1.0,5.0,724.2022925257817,730.2022925257817
56,/measure,-605.7176218636771,789.386573589779,16,no_signal,0.0,1.0,5.0,730.2022925257817,736.2022925257817
57,/measure,-605.7176218636771,789.386573589779,17,no_signal,0.0,1.0,5.0,736.2022925257817,742.2022925257817
