sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,direction,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,direction,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,no_signal,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,no_signal,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,direction,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,direction,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,direction,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,direction,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,direction,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,direction,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,direction,0.0,1.0,5.0,113.0,119.0
22,/measure,124.99999999999983,-216.50635094610976,2,direction,50.0,1.0,5.0,119.0,175.0
23,/measure,124.99999999999983,-216.50635094610976,3,direction,0.0,1.0,5.0,175.0,181.0
24,/measure,124.99999999999983,-216.50635094610976,8,direction,0.0,1.0,5.0,181.0,187.0
25,/measure,124.99999999999983,-216.50635094610976,9,direction,0.0,1.0,5.0,187.0,193.0
26,/measure,124.99999999999983,-216.50635094610976,12,no_signal,0.0,1.0,5.0,193.0,199.0
27,/measure,124.99999999999983,-216.50635094610976,14,direction,0.0,1.0,5.0,199.0,205.0
28,/measure,124.99999999999983,-216.50635094610976,15,direction,0.0,1.0,5.0,205.0,211.0
29,/measure,124.99999999999983,-216.50635094610976,18,direction,0.0,1.0,5.0,211.0,217.0
30,/measure,124.99999999999983,-216.50635094610976,20,no_signal,0.0,1.0,5.0,217.0,223.0
31,/clear,492.323981704586,-141.32633097437665,9,success,74.98771711107396,0.0,5.0,223.0,302.98771711107395
32,/measure,492.323981704586,-141.32633097437665,12,direction,0.0,1.0,5.0,302.98771711107395,308.98771711107395
33,/measure,492.323981704586,-141.32633097437665,14,direction,0.0,1.0,5.0,308.98771711107395,314.98771711107395
34,/measure,492.323981704586,-141.32633097437665,15,direction,0.0,1.0,5.0,314.98771711107395,320.98771711107395
35,/measure,492.323981704586,-141.32633097437665,20,no_signal,0.0,1.0,5.0,320.98771711107395,326.98771711107395
36,/measure,-431.33630518233724,46.06374683762558,18,direction,188.49545000709398,1.0,5.0,326.98771711107395,521.4831671181679
37,/clear,-437.4654866650794,43.87702372539662,18,success,1.3015164020164476,0.0,5.0,521.4831671181679,527.7846835201843
38,/measure,-437.4654866650794,43.87702372539662,2,direction,0.0,1.0,5.0,527.7846835201843,533.7846835201843
39,/measure,-437.4654866650794,43.87702372539662,3,direction,0.0,1.0,5.0,533.7846835201843,539.7846835201843
40,/measure,-437.4654866650794,43.87702372539662,8,direction,0.0,1.0,5.0,539.7846835201843,545.7846835201843
41,/measure,-437.4654866650794,43.87702372539662,15,no_signal,0.0,1.0,5.0,545.7846835201843,551.7846835201843
42,/measure,-437.4654866650794,43.87702372539662,20,direction,0.0,1.0,5.0,551.7846835201843,557.7846835201843
43,/measure,-1146.4139142659635,1.1843240264447734e-13,1,no_signal,142.0609821462269,1.0,5.0,557.7846835201843,705.8456656664113
44,/measure,-1146.4139142659635,1.1843240264447734e-13,4,no_signal,0.0,1.0,5.0,705.8456656664113,711.8456656664113
45,/measure,-1146.4139142659635,1.1843240264447734e-13,5,no_signal,0.0,1.0,5.0,711.8456656664113,717.8456656664113
46,/measure,-1146.4139142659635,1.1843240264447734e-13,6,no_signal,0.0,1.0,5.0,717.8456656664113,723.8456656664113
47,/measure,-1146.4139142659635,1.1843240264447734e-13,7,direction,0.0,1.0,5.0,723.8456656664113,729.8456656664113
48,/measure,-1146.4139142659635,1.1843240264447734e-13,10,no_signal,0.0,1.0,5.0,729.8456656664113,735.8456656664113
49,/measure,-1146.4139142659635,1.1843240264447734e-13,11,no_signal,0.0,1.0,5.0,735.8456656664113,741.8456656664113
50,/measure,-1146.4139142659635,1.1843240264447734e-13,13,no_signal,0.0,1.0,5.0,741.8456656664113,747.8456656664113
51,/measure,-1146.4139142659635,1.1843240264447734e-13,16,no_signal,0.0,1.0,5.0,747.8456656664113,753.8456656664113
52,/measure,-1146.4139142659635,1.1843240264447734e-13,17,no_signal,0.0,1.0,5.0,753.8456656664113,759.8456656664113
53,/measure,-1146.4139142659635,1.1843240264447734e-13,19,no_signal,0.0,1.0,5.0,759.8456656664113,765.8456656664113
54,/measure,-1146.4139142659635,1.1843240264447734e-13,3,direction,0.0,1.0,5.0,765.8456656664113,771.8456656664113
55,/measure,-1146.4139142659635,1.1843240264447734e-13,8,direction,0.0,1.0,5.0,771.8456656664113,777.8456656664113
56,/measure,-1146.4139142659635,1.1843240264447734e-13,20,no_signal,0.0,1.0,5.0,777.8456656664113,783.8456656664113
57,/clear,-1151.0388733196896,-43.673560032277564,3,success,8.783553021736946,0.0,5.0,783.8456656664113,797.6292186881482
58,/measure,-1151.0388733196896,-43.673560032277564,20,no_signal,0.0,0.0,5.0,797.6292186881482,802.6292186881482
59,/measure,-1203.1910227858198,-423.646853013711,7,direction,76.70711833280971,1.0,5.0,802.6292186881482,885.3363370209579
60,/measure,-1340.0131394738628,-664.9734016806669,7,near,55.48289635788713,0.0,5.0,885.3363370209579,945.8192333788451
61,/clear,-1340.0131394738628,-664.9734016806669,7,success,0.0,0.0,5.0,945.8192333788451,950.8192333788451
