sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,direction,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,no_signal,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,direction,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,direction,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,no_signal,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,-216.50635094610962,125.00000000000009,4,direction,50.0,1.0,5.0,119.0,175.0
23,/measure,-216.50635094610962,125.00000000000009,5,direction,0.0,1.0,5.0,175.0,181.0
24,/measure,-216.50635094610962,125.00000000000009,9,direction,0.0,1.0,5.0,181.0,187.0
25,/measure,-216.50635094610962,125.00000000000009,10,direction,0.0,1.0,5.0,187.0,193.0
26,/measure,-216.50635094610962,125.00000000000009,17,direction,0.0,1.0,5.0,193.0,199.0
27,/measure,-567.2781119967319,1088.916947029759,9,direction,205.151330399949,1.0,5.0,199.0,410.15133039994896
28,/clear,-549.2530479310036,1074.5421859944258,9,success,4.611015894123743,0.0,5.0,410.15133039994896,419.7623462940727
29,/measure,-549.2530479310036,1074.5421859944258,4,direction,0.0,1.0,5.0,419.7623462940727,425.7623462940727
30,/measure,-549.2530479310036,1074.5421859944258,10,direction,0.0,1.0,5.0,425.7623462940727,431.7623462940727
31,/measure,-749.9999999999997,1299.038105676658,1,no_signal,60.232136511653984,1.0,5.0,431.7623462940727,497.99448280572665
32,/measure,-749.9999999999997,1299.038105676658,2,no_signal,0.0,1.0,5.0,497.99448280572665,503.99448280572665
33,/measure,-749.9999999999997,1299.038105676658,3,direction,0.0,1.0,5.0,503.99448280572665,509.99448280572665
34,/measure,-749.9999999999997,1299.038105676658,6,no_signal,0.0,1.0,5.0,509.99448280572665,515.9944828057266
35,/measure,-749.9999999999997,1299.038105676658,7,no_signal,0.0,1.0,5.0,515.9944828057266,521.9944828057266
36,/measure,-749.9999999999997,1299.038105676658,8,no_signal,0.0,1.0,5.0,521.9944828057266,527.9944828057266
37,/measure,-749.9999999999997,1299.038105676658,11,no_signal,0.0,1.0,5.0,527.9944828057266,533.9944828057266
38,/measure,-749.9999999999997,1299.038105676658,12,direction,0.0,1.0,5.0,533.9944828057266,539.9944828057266
39,/measure,-749.9999999999997,1299.038105676658,13,no_signal,0.0,1.0,5.0,539.9944828057266,545.9944828057266
40,/measure,-749.9999999999997,1299.038105676658,14,direction,0.0,1.0,5.0,545.9944828057266,551.9944828057266
41,/measure,-749.9999999999997,1299.038105676658,15,no_signal,0.0,1.0,5.0,551.9944828057266,557.9944828057266
42,/measure,-749.9999999999997,1299.038105676658,16,no_signal,0.0,1.0,5.0,557.9944828057266,563.9944828057266
43,/measure,-749.9999999999997,1299.038105676658,18,no_signal,0.0,1.0,5.0,563.9944828057266,569.9944828057266
44,/measure,-749.9999999999997,1299.038105676658,19,no_signal,0.0,1.0,5.0,569.9944828057266,575.9944828057266
45,/measure,-749.9999999999997,1299.038105676658,20,no_signal,0.0,1.0,5.0,575.9944828057266,581.9944828057266
46,/measure,-749.9999999999997,1299.038105676658,10,direction,0.0,1.0,5.0,581.9944828057266,587.9944828057266
47,/clear,-230.71738128285435,1431.016763219996,10,success,107.1583508922525,0.0,5.0,587.9944828057266,700.1528336979792
48,/measure,-230.71738128285435,1431.016763219996,3,no_signal,0.0,1.0,5.0,700.1528336979792,706.1528336979792
49,/measure,-230.71738128285435,1431.016763219996,12,direction,0.0,1.0,5.0,706.1528336979792,712.1528336979792
50,/measure,-230.71738128285435,1431.016763219996,14,direction,0.0,1.0,5.0,712.1528336979792,718.1528336979792
51,/measure,156.13956177442043,1374.2360005165876,12,direction,78.20034511555568,1.0,5.0,718.1528336979792,802.3531788135349
52,/clear,177.47504702199032,1361.1720942920383,12,success,5.003473100129914,0.0,5.0,802.3531788135349,812.3566519136648
53,/measure,177.47504702199032,1361.1720942920383,5,no_signal,0.0,1.0,5.0,812.3566519136648,818.3566519136648
54,/measure,750.0000000000001,1299.038105676658,1,no_signal,115.17733359020403,1.0,5.0,818.3566519136648,939.5339855038688
55,/measure,750.0000000000001,1299.038105676658,2,no_signal,0.0,1.0,5.0,939.5339855038688,945.5339855038688
56,/measure,750.0000000000001,1299.038105676658,6,no_signal,0.0,1.0,5.0,945.5339855038688,951.5339855038688
57,/measure,750.0000000000001,1299.038105676658,7,no_signal,0.0,1.0,5.0,951.5339855038688,957.5339855038688
58,/measure,750.0000000000001,1299.038105676658,8,no_signal,0.0,1.0,5.0,957.5339855038688,963.5339855038688
59,/measure,750.0000000000001,1299.038105676658,11,no_signal,0.0,1.0,5.0,963.5339855038688,969.5339855038688
60,/measure,750.0000000000001,1299.038105676658,13,no_signal,0.0,1.0,5.0,969.5339855038688,975.5339855038688
61,/measure,750.0000000000001,1299.038105676658,15,no_signal,0.0,1.0,5.0,975.5339855038688,981.5339855038688
62,/measure,750.0000000000001,1299.038105676658,16,no_signal,0.0,1.0,5.0,981.5339855038688,987.5339855038688
