sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,no_signal,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,no_signal,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,direction,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,direction,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,no_signal,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,direction,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,direction,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,direction,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,no_signal,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,direction,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,-303.1088913245536,-174.99999999999991,4,direction,70.00000000000001,1.0,5.0,119.0,195.0
23,/measure,-303.1088913245536,-174.99999999999991,9,direction,0.0,1.0,5.0,195.0,201.0
24,/measure,-303.1088913245536,-174.99999999999991,10,direction,0.0,1.0,5.0,201.0,207.0
25,/measure,-303.1088913245536,-174.99999999999991,13,direction,0.0,1.0,5.0,207.0,213.0
26,/measure,-303.1088913245536,-174.99999999999991,15,direction,0.0,1.0,5.0,213.0,219.0
27,/measure,-303.1088913245536,-174.99999999999991,17,direction,0.0,1.0,5.0,219.0,225.0
28,/measure,-303.1088913245536,-174.99999999999991,19,direction,0.0,1.0,5.0,225.0,231.0
29,/clear,-153.58424016885687,-368.9165579857413,13,success,48.97397380824644,0.0,5.0,231.0,284.97397380824646
30,/clear,114.6044201536195,-358.32534446041825,4,success,53.67954222215521,0.0,5.0,284.97397380824646,343.65351603040165
31,/measure,573.2069571329823,-992.8235730062806,1,no_signal,156.5764080507335,1.0,5.0,343.65351603040165,506.22992408113515
32,/measure,573.2069571329823,-992.8235730062806,2,no_signal,0.0,1.0,5.0,506.22992408113515,512.2299240811351
33,/measure,573.2069571329823,-992.8235730062806,3,no_signal,0.0,1.0,5.0,512.2299240811351,518.2299240811351
34,/measure,573.2069571329823,-992.8235730062806,5,direction,0.0,1.0,5.0,518.2299240811351,524.2299240811351
35,/measure,573.2069571329823,-992.8235730062806,6,no_signal,0.0,1.0,5.0,524.2299240811351,530.2299240811351
36,/measure,573.2069571329823,-992.8235730062806,7,no_signal,0.0,1.0,5.0,530.2299240811351,536.2299240811351
37,/measure,573.2069571329823,-992.8235730062806,8,no_signal,0.0,1.0,5.0,536.2299240811351,542.2299240811351
38,/measure,573.2069571329823,-992.8235730062806,11,no_signal,0.0,1.0,5.0,542.2299240811351,548.2299240811351
39,/measure,573.2069571329823,-992.8235730062806,12,direction,0.0,1.0,5.0,548.2299240811351,554.2299240811351
40,/measure,573.2069571329823,-992.8235730062806,14,no_signal,0.0,1.0,5.0,554.2299240811351,560.2299240811351
41,/measure,573.2069571329823,-992.8235730062806,16,no_signal,0.0,1.0,5.0,560.2299240811351,566.2299240811351
42,/measure,573.2069571329823,-992.8235730062806,18,no_signal,0.0,1.0,5.0,566.2299240811351,572.2299240811351
43,/measure,573.2069571329823,-992.8235730062806,20,direction,0.0,1.0,5.0,572.2299240811351,578.2299240811351
44,/measure,763.7056534079993,-1160.0272932674927,20,direction,50.693919695233994,0.0,5.0,578.2299240811351,633.923843776369
45,/clear,814.1342942037177,-1273.0527675729932,20,no_target_in_range,24.753024586491996,0.0,3.0,633.923843776369,661.676868362861
46,/measure,814.1342942037177,-1273.0527675729932,5,direction,0.0,1.0,5.0,661.676868362861,667.676868362861
47,/measure,814.1342942037177,-1273.0527675729932,12,direction,0.0,1.0,5.0,667.676868362861,673.676868362861
48,/clear,827.5132655521521,-1297.67540692492,20,success,5.6045383146064305,0.0,5.0,673.676868362861,684.2814066774674
49,/clear,298.7539165259805,-1209.5287279460938,12,success,107.21124683494301,0.0,5.0,684.2814066774674,796.4926535124105
50,/measure,-573.2069571329821,-992.8235730062784,1,no_signal,179.697177425756,1.0,5.0,796.4926535124105,982.1898309381664
51,/measure,-573.2069571329821,-992.8235730062784,2,no_signal,0.0,1.0,5.0,982.1898309381664,988.1898309381664
52,/measure,-573.2069571329821,-992.8235730062784,3,no_signal,0.0,1.0,5.0,988.1898309381664,994.1898309381664
53,/measure,-573.2069571329821,-992.8235730062784,6,no_signal,0.0,1.0,5.0,994.1898309381664,1000.1898309381664
54,/measure,-573.2069571329821,-992.8235730062784,7,no_signal,0.0,1.0,5.0,1000.1898309381664,1006.1898309381664
55,/measure,-573.2069571329821,-992.8235730062784,8,no_signal,0.0,1.0,5.0,1006.1898309381664,1012.1898309381664
56,/measure,-573.2069571329821,-992.8235730062784,11,no_signal,0.0,1.0,5.0,1012.1898309381664,1018.1898309381664
57,/measure,-573.2069571329821,-992.8235730062784,14,no_signal,0.0,1.0,5.0,1018.1898309381664,1024.1898309381663
58,/measure,-573.2069571329821,-992.8235730062784,16,no_signal,0.0,1.0,5.0,1024.1898309381663,1030.1898309381663
59,/measure,-573.2069571329821,-992.8235730062784,18,no_signal,0.0,1.0,5.0,1030.1898309381663,1036.1898309381663
60,/measure,-573.2069571329821,-992.8235730062784,17,direction,0.0,1.0,5.0,1036.1898309381663,1042.1898309381663
61,/measure,-573.2069571329821,-992.8235730062784,19,no_signal,0.0,1.0,5.0,1042.1898309381663,1048.1898309381663
