sequence,path,x,y,channel,result,movement_s,switch_s,operation_s,virtual_before_s,virtual_after_s
1,/enter,,,,success,0.0,0.0,0.0,0.0,0.0
2,/measure,0.0,0.0,1,no_signal,0.0,0.0,5.0,0.0,5.0
3,/measure,0.0,0.0,2,no_signal,0.0,1.0,5.0,5.0,11.0
4,/measure,0.0,0.0,3,no_signal,0.0,1.0,5.0,11.0,17.0
5,/measure,0.0,0.0,4,direction,0.0,1.0,5.0,17.0,23.0
6,/measure,0.0,0.0,5,direction,0.0,1.0,5.0,23.0,29.0
7,/measure,0.0,0.0,6,direction,0.0,1.0,5.0,29.0,35.0
8,/measure,0.0,0.0,7,no_signal,0.0,1.0,5.0,35.0,41.0
9,/measure,0.0,0.0,8,no_signal,0.0,1.0,5.0,41.0,47.0
10,/measure,0.0,0.0,9,no_signal,0.0,1.0,5.0,47.0,53.0
11,/measure,0.0,0.0,10,no_signal,0.0,1.0,5.0,53.0,59.0
12,/measure,0.0,0.0,11,direction,0.0,1.0,5.0,59.0,65.0
13,/measure,0.0,0.0,12,no_signal,0.0,1.0,5.0,65.0,71.0
14,/measure,0.0,0.0,13,no_signal,0.0,1.0,5.0,71.0,77.0
15,/measure,0.0,0.0,14,no_signal,0.0,1.0,5.0,77.0,83.0
16,/measure,0.0,0.0,15,no_signal,0.0,1.0,5.0,83.0,89.0
17,/measure,0.0,0.0,16,no_signal,0.0,1.0,5.0,89.0,95.0
18,/measure,0.0,0.0,17,no_signal,0.0,1.0,5.0,95.0,101.0
19,/measure,0.0,0.0,18,direction,0.0,1.0,5.0,101.0,107.0
20,/measure,0.0,0.0,19,direction,0.0,1.0,5.0,107.0,113.0
21,/measure,0.0,0.0,20,no_signal,0.0,1.0,5.0,113.0,119.0
22,/measure,216.50635094610968,124.99999999999999,4,direction,50.0,1.0,5.0,119.0,175.0
23,/measure,216.50635094610968,124.99999999999999,5,direction,0.0,1.0,5.0,175.0,181.0
24,/measure,216.50635094610968,124.99999999999999,6,direction,0.0,1.0,5.0,181.0,187.0
25,/measure,216.50635094610968,124.99999999999999,11,direction,0.0,1.0,5.0,187.0,193.0
26,/measure,216.50635094610968,124.99999999999999,18,direction,0.0,1.0,5.0,193.0,199.0
27,/measure,216.50635094610968,124.99999999999999,19,direction,0.0,1.0,5.0,199.0,205.0
28,/measure,372.82279740607817,479.9658622561475,18,direction,77.57205548420706,1.0,5.0,205.0,288.57205548420706
29,/clear,375.2174246745915,497.8058667473156,18,success,3.6000000000000285,0.0,5.0,288.57205548420706,297.1720554842071
30,/measure,375.2174246745915,497.8058667473156,4,direction,0.0,1.0,5.0,297.1720554842071,303.1720554842071
31,/measure,375.2174246745915,497.8058667473156,5,no_signal,0.0,1.0,5.0,303.1720554842071,309.1720554842071
32,/measure,375.2174246745915,497.8058667473156,11,direction,0.0,1.0,5.0,309.1720554842071,315.1720554842071
33,/measure,573.206957132982,992.8235730062802,1,no_signal,106.62877369134067,1.0,5.0,315.1720554842071,427.80082917554773
34,/measure,573.206957132982,992.8235730062802,2,no_signal,0.0,1.0,5.0,427.80082917554773,433.80082917554773
35,/measure,573.206957132982,992.8235730062802,3,direction,0.0,1.0,5.0,433.80082917554773,439.80082917554773
36,/measure,573.206957132982,992.8235730062802,7,no_signal,0.0,1.0,5.0,439.80082917554773,445.80082917554773
37,/measure,573.206957132982,992.8235730062802,8,no_signal,0.0,1.0,5.0,445.80082917554773,451.80082917554773
38,/measure,573.206957132982,992.8235730062802,9,no_signal,0.0,1.0,5.0,451.80082917554773,457.80082917554773
39,/measure,573.206957132982,992.8235730062802,10,no_signal,0.0,1.0,5.0,457.80082917554773,463.80082917554773
40,/measure,573.206957132982,992.8235730062802,12,no_signal,0.0,1.0,5.0,463.80082917554773,469.80082917554773
41,/measure,573.206957132982,992.8235730062802,13,no_signal,0.0,1.0,5.0,469.80082917554773,475.80082917554773
42,/measure,573.206957132982,992.8235730062802,14,no_signal,0.0,1.0,5.0,475.80082917554773,481.80082917554773
43,/measure,573.206957132982,992.8235730062802,15,no_signal,0.0,1.0,5.0,481.80082917554773,487.80082917554773
44,/measure,573.206957132982,992.8235730062802,16,no_signal,0.0,1.0,5.0,487.80082917554773,493.80082917554773
45,/measure,573.206957132982,992.8235730062802,17,no_signal,0.0,1.0,5.0,493.80082917554773,499.80082917554773
46,/measure,573.206957132982,992.8235730062802,20,no_signal,0.0,1.0,5.0,499.80082917554773,505.80082917554773
47,/measure,25.73459097808904,1147.9006515607655,3,direction,113.80244144942256,1.0,5.0,505.80082917554773,625.6032706249703
48,/measure,-577.3141041698046,1486.629018501881,3,direction,138.3336018890815,0.0,5.0,625.6032706249703,768.9368725140517
49,/clear,-563.7118275843969,1474.840122383329,3,success,3.5999999999996994,0.0,5.0,768.9368725140517,777.5368725140514
50,/measure,-563.7118275843969,1474.840122383329,11,no_signal,0.0,1.0,5.0,777.5368725140514,783.5368725140514
51,/measure,-577.569754650515,1030.036753233733,1,no_signal,89.00383797329226,1.0,5.0,783.5368725140514,878.5407104873436
52,/measure,-577.569754650515,1030.036753233733,2,no_signal,0.0,1.0,5.0,878.5407104873436,884.5407104873436
53,/measure,-577.569754650515,1030.036753233733,7,no_signal,0.0,1.0,5.0,884.5407104873436,890.5407104873436
54,/measure,-577.569754650515,1030.036753233733,8,no_signal,0.0,1.0,5.0,890.5407104873436,896.5407104873436
55,/measure,-577.569754650515,1030.036753233733,9,no_signal,0.0,1.0,5.0,896.5407104873436,902.5407104873436
56,/measure,-577.569754650515,1030.036753233733,10,no_signal,0.0,1.0,5.0,902.5407104873436,908.5407104873436
57,/measure,-577.569754650515,1030.036753233733,12,no_signal,0.0,1.0,5.0,908.5407104873436,914.5407104873436
58,/measure,-577.569754650515,1030.036753233733,13,no_signal,0.0,1.0,5.0,914.5407104873436,920.5407104873436
59,/measure,-577.569754650515,1030.036753233733,14,no_signal,0.0,1.0,5.0,920.5407104873436,926.5407104873436
60,/measure,-577.569754650515,1030.036753233733,15,no_signal,0.0,1.0,5.0,926.5407104873436,932.5407104873436
61,/measure,-577.569754650515,1030.036753233733,16,no_signal,0.0,1.0,5.0,932.5407104873436,938.5407104873436
62,/measure,-577.569754650515,1030.036753233733,17,no_signal,0.0,1.0,5.0,938.5407104873436,944.5407104873436
63,/measure,-577.569754650515,1030.036753233733,20,no_signal,0.0,1.0,5.0,944.5407104873436,950.5407104873436
